entry_time,entry_price,exit_time,exit_price,exit_type,strategy,signal,pnl_pct
2024-05-21 16:00:00,69994.5,2024-05-21 19:15:00,69434.544,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000008
2024-05-23 14:00:00,68262.4,2024-05-23 14:45:00,67716.3008,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999955
2024-05-23 18:30:00,67147.4,2024-05-23 20:00:00,66610.2208,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999982
2024-05-24 06:30:00,67242.0,2024-05-24 08:15:00,66704.064,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000023
2024-05-26 02:45:00,68920.1,2024-05-26 21:30:00,68368.73920000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999926
2024-05-27 05:30:00,68574.8,2024-05-27 14:30:00,69260.54800000001,TP,conservative,BB 하단 + RSI 과매도,1.00000000000001
2024-05-27 20:00:00,69508.1,2024-05-28 01:45:00,68952.0352,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000106
2024-05-28 02:00:00,68740.1,2024-05-28 03:15:00,68190.1792,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000103
2024-05-28 03:45:00,68042.8,2024-05-28 04:30:00,67498.45760000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999914
2024-05-29 07:30:00,68249.3,2024-05-29 08:00:00,67703.3056,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999939
2024-05-29 08:15:00,67956.7,2024-05-29 15:15:00,67413.04639999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000075
2024-05-30 08:15:00,67394.9,2024-05-30 11:15:00,68068.849,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000115
2024-06-06 05:30:00,70926.1,2024-06-06 15:15:00,71635.361,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999979
2024-06-07 18:15:00,69081.0,2024-06-08 18:15:00,69509.9,Time Stop,conservative,BB 하단 + RSI 과매도,0.6208653609530757
2024-06-09 12:30:00,69548.7,2024-06-10 12:30:00,69418.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.18663181339119628
2024-06-10 14:30:00,69596.5,2024-06-11 01:45:00,68900.535,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.999999999999995
2024-06-11 02:45:00,68223.9,2024-06-11 04:15:00,67678.10879999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000103
2024-06-12 20:00:00,67763.7,2024-06-12 21:30:00,68441.337,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2024-06-13 03:45:00,67442.0,2024-06-13 12:30:00,68453.62999999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999853
2024-06-13 16:00:00,66677.2,2024-06-14 16:00:00,66010.428,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999959
2024-06-14 16:45:00,65260.1,2024-06-14 20:30:00,65912.701,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2024-06-14 21:15:00,66087.9,2024-06-15 21:15:00,66066.0,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.033137684810675146
2024-06-15 23:00:00,66230.6,2024-06-16 23:00:00,66663.1,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.653021413062844
2024-06-17 07:15:00,66241.7,2024-06-17 10:00:00,65579.283,SL,momentum,BB 찢고 큰 양봉,-1.000000000000002
2024-06-17 10:30:00,65814.4,2024-06-17 13:45:00,65156.255999999994,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000004
2024-06-17 14:00:00,65313.5,2024-06-17 16:45:00,65966.635,TP,conservative,BB 하단 + RSI 과매도,0.999999999999992
2024-06-17 17:00:00,66022.1,2024-06-18 01:15:00,65361.87900000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999966
2024-06-18 01:45:00,65102.0,2024-06-18 02:00:00,64581.184,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999983
2024-06-18 12:30:00,65061.7,2024-06-18 14:00:00,64541.206399999995,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000025
2024-06-18 15:15:00,64434.6,2024-06-18 21:15:00,65078.945999999996,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999966
2024-06-18 21:45:00,65195.8,2024-06-19 21:45:00,64981.4,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.32885553977403675
2024-06-20 14:15:00,65051.9,2024-06-20 16:15:00,64531.4848,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000047
2024-06-21 09:00:00,63649.0,2024-06-21 14:45:00,64285.49,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999967
2024-06-23 15:30:00,64118.0,2024-06-23 20:30:00,63605.056,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000049
2024-06-23 21:15:00,63709.3,2024-06-23 23:30:00,63199.6256,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2024-06-24 00:15:00,63070.2,2024-06-24 05:15:00,62565.638399999996,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000014
2024-06-24 05:45:00,62273.6,2024-06-24 08:30:00,62896.335999999996,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2024-06-24 17:00:00,60179.9,2024-06-24 18:15:00,59698.4608,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000013
2024-06-26 10:45:00,61225.8,2024-06-26 14:00:00,61838.058000000005,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000027
2024-06-26 17:15:00,61124.9,2024-06-27 14:00:00,62041.773499999996,TP,momentum,BB 찢고 큰 양봉,1.4999999999999907
2024-06-28 01:15:00,61918.6,2024-06-28 07:45:00,61299.414,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000024
2024-06-28 08:15:00,61360.1,2024-06-28 14:30:00,60869.2192,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999985
2024-06-28 14:45:00,60881.3,2024-06-28 19:15:00,60394.2496,SL,conservative,BB 하단 + RSI 과매도,-0.8
2024-06-28 19:30:00,60416.7,2024-06-29 07:15:00,61020.867,TP,conservative,BB 하단 + RSI 과매도,1.000000000000002
2024-06-29 11:30:00,61137.2,2024-06-30 11:30:00,61514.5,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.6171365388012584
2024-06-30 18:30:00,61794.8,2024-06-30 23:00:00,63030.696,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000001
2024-07-01 01:00:00,63624.5,2024-07-01 08:30:00,62988.255,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000042
2024-07-01 08:45:00,62890.1,2024-07-01 17:30:00,63519.001,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999969
2024-07-01 22:30:00,62885.9,2024-07-02 14:00:00,62382.8128,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000028
2024-07-02 14:45:00,62011.4,2024-07-03 01:45:00,61515.3088,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000042
2024-07-03 02:45:00,61342.1,2024-07-03 03:00:00,60851.3632,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2024-07-03 03:15:00,60964.6,2024-07-03 08:45:00,60476.8832,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000033
2024-07-03 09:15:00,60606.2,2024-07-03 10:15:00,60121.350399999996,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000023
2024-07-03 10:30:00,60171.9,2024-07-03 19:45:00,59690.5248,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000037
2024-07-03 20:00:00,59703.1,2024-07-03 21:45:00,60300.131,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000044
2024-07-04 02:00:00,58699.9,2024-07-04 07:45:00,58230.300800000005,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999948
2024-07-04 08:45:00,57664.1,2024-07-04 09:00:00,57202.7872,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999995
2024-07-04 09:15:00,57505.7,2024-07-04 11:00:00,58080.757,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000013
2024-07-05 00:15:00,57021.2,2024-07-05 02:45:00,56565.030399999996,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000019
2024-07-05 03:15:00,55419.7,2024-07-05 04:00:00,54976.342399999994,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000054
2024-07-07 13:45:00,56854.1,2024-07-07 21:15:00,56399.267199999995,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000066
2024-07-07 21:30:00,56319.7,2024-07-07 23:45:00,55869.1424,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000002
2024-07-08 00:15:00,55953.0,2024-07-08 00:30:00,55505.376,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000006
2024-07-08 01:15:00,54757.7,2024-07-08 02:30:00,55305.276999999995,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2024-07-10 13:45:00,57742.8,2024-07-10 20:15:00,57280.8576,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999998
2024-07-14 13:00:00,59602.8,2024-07-14 14:45:00,60198.828,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999972
2024-07-16 06:15:00,63850.6,2024-07-16 06:45:00,63339.7952,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999997
2024-07-16 07:00:00,63195.0,2024-07-16 08:15:00,62689.44,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999964
2024-07-18 15:15:00,63721.3,2024-07-18 19:15:00,63211.5296,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000019
2024-07-20 00:45:00,66400.0,2024-07-20 17:00:00,67064.0,TP,conservative,BB 하단 + RSI 과매도,1.0
2024-07-21 07:00:00,66723.5,2024-07-21 15:30:00,67390.735,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000009
2024-07-21 16:45:00,67540.0,2024-07-21 17:45:00,66864.6,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999913
2024-07-21 18:15:00,66946.6,2024-07-21 20:15:00,67950.799,TP,momentum,BB 찢고 큰 양봉,1.4999999999999898
2024-07-22 05:45:00,67604.7,2024-07-22 08:45:00,67063.8624,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999985
2024-07-22 12:45:00,67680.0,2024-07-22 13:45:00,67003.2,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000044
2024-07-22 19:30:00,67886.0,2024-07-22 23:00:00,67207.14,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000009
2024-07-23 05:45:00,66404.3,2024-07-23 09:30:00,67068.34300000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000075
2024-07-23 14:00:00,66415.0,2024-07-23 17:00:00,65750.85,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999911
2024-07-24 08:00:00,66213.8,2024-07-24 19:45:00,65551.662,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000093
2024-07-25 01:45:00,64467.8,2024-07-25 02:45:00,63952.0576,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000044
2024-07-27 02:00:00,67673.3,2024-07-27 12:00:00,68350.03300000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000109
2024-07-28 05:15:00,67396.0,2024-07-28 12:30:00,68069.96,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000095
2024-07-28 18:15:00,68254.0,2024-07-29 02:30:00,69619.08,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000027
2024-07-29 11:15:00,69806.2,2024-07-29 13:45:00,69108.13799999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000075
2024-07-29 15:30:00,68134.9,2024-07-29 16:15:00,67589.82079999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000109
2024-07-29 16:45:00,66910.1,2024-07-29 17:00:00,66374.8192,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000115
2024-08-01 02:30:00,64029.7,2024-08-01 04:45:00,63517.4624,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000007
2024-08-01 16:00:00,63021.8,2024-08-01 17:00:00,62517.6256,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2024-08-03 16:15:00,60995.1,2024-08-03 16:30:00,60507.1392,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000013
2024-08-04 17:45:00,57836.0,2024-08-04 18:15:00,58414.36,TP,conservative,BB 하단 + RSI 과매도,1.000000000000001
2024-08-05 01:15:00,54224.2,2024-08-05 01:30:00,54766.441999999995,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999971
2024-08-05 05:15:00,53399.6,2024-08-05 05:30:00,52865.604,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999984
2024-08-05 06:30:00,50384.6,2024-08-05 06:45:00,50888.445999999996,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2024-08-07 14:45:00,56054.0,2024-08-07 17:15:00,55605.568,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000013
2024-08-07 18:45:00,54784.3,2024-08-07 21:30:00,55332.143000000004,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000013
2024-08-08 01:00:00,55860.0,2024-08-08 01:30:00,56977.200000000004,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000075
2024-08-08 12:30:00,58020.1,2024-08-08 13:30:00,57439.899,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000016
2024-08-08 14:15:00,58149.9,2024-08-08 15:30:00,59312.898,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999993
2024-08-08 21:30:00,60499.2,2024-08-08 22:45:00,61709.184,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000067
2024-08-09 05:00:00,60879.8,2024-08-09 10:15:00,60271.002,SL,momentum,BB 찢고 큰 양봉,-1.000000000000004
2024-08-09 10:45:00,60573.3,2024-08-09 13:30:00,59967.567,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000002
2024-08-09 13:45:00,60423.3,2024-08-09 14:30:00,59819.067,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000002
2024-08-11 20:30:00,58707.1,2024-08-11 22:00:00,59294.171,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2024-08-12 07:15:00,58327.6,2024-08-12 11:00:00,59202.513999999996,TP,momentum,BB 찢고 큰 양봉,1.499999999999995
2024-08-12 14:00:00,59320.0,2024-08-12 14:30:00,60209.799999999996,TP,momentum,BB 찢고 큰 양봉,1.4999999999999927
2024-08-12 19:00:00,59008.8,2024-08-13 01:00:00,59893.932,TP,momentum,BB 찢고 큰 양봉,1.4999999999999962
2024-08-13 04:15:00,59100.8,2024-08-13 10:15:00,58509.792,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000027
2024-08-13 13:30:00,59169.9,2024-08-13 16:30:00,60353.298,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000018
2024-08-14 03:00:00,60893.4,2024-08-14 13:30:00,60284.466,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000018
2024-08-14 14:15:00,59461.6,2024-08-14 15:30:00,58866.984,SL,momentum,BB 찢고 큰 양봉,-1.000000000000003
2024-08-15 02:00:00,58389.8,2024-08-15 06:15:00,57805.902,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000018
2024-08-15 18:30:00,57947.6,2024-08-15 19:00:00,57484.019199999995,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000057
2024-08-19 00:00:00,58627.0,2024-08-19 00:15:00,58157.984,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2024-08-19 00:30:00,58550.0,2024-08-19 09:45:00,58081.6,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000025
2024-08-20 15:15:00,59034.7,2024-08-20 16:00:00,58562.422399999996,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000002
2024-08-22 03:00:00,60334.0,2024-08-22 07:45:00,60937.340000000004,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000062
2024-08-22 15:45:00,60375.0,2024-08-23 05:15:00,60978.75,TP,conservative,BB 하단 + RSI 과매도,1.0
2024-08-24 22:00:00,63653.6,2024-08-25 00:00:00,64290.136,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000002
2024-08-25 13:15:00,64057.1,2024-08-26 09:30:00,63416.528999999995,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000056
2024-08-27 22:15:00,58882.5,2024-08-27 22:45:00,59471.325,TP,conservative,BB 하단 + RSI 과매도,0.999999999999995
2024-08-28 08:00:00,58777.0,2024-08-28 09:15:00,59364.770000000004,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000069
2024-08-28 09:45:00,60169.8,2024-08-28 13:45:00,59568.102,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000067
2024-08-28 14:00:00,59762.6,2024-08-28 14:45:00,59164.973999999995,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000064
2024-08-28 15:30:00,58719.8,2024-08-28 16:15:00,58250.041600000004,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2024-08-30 15:30:00,58180.0,2024-08-30 16:15:00,57714.56,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000004
2024-08-31 09:15:00,58905.5,2024-09-01 02:15:00,58434.256,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2024-09-01 02:30:00,58455.5,2024-09-01 05:15:00,57987.856,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000004
2024-09-01 22:30:00,57521.8,2024-09-02 08:15:00,58097.018000000004,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000013
2024-09-03 08:45:00,58758.4,2024-09-03 13:45:00,58288.332800000004,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999996
2024-09-03 14:15:00,58021.6,2024-09-03 14:45:00,57557.4272,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000005
2024-09-04 01:15:00,56386.1,2024-09-04 14:30:00,56949.960999999996,TP,conservative,BB 하단 + RSI 과매도,0.999999999999995
2024-09-05 03:30:00,57121.5,2024-09-05 06:15:00,56664.528,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000028
2024-09-06 07:30:00,55667.6,2024-09-06 10:30:00,56224.276,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999991
2024-09-08 16:00:00,53738.0,2024-09-08 17:30:00,54275.38,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999951
2024-09-08 22:15:00,55188.2,2024-09-08 22:30:00,54636.318,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.999999999999996
2024-09-09 09:00:00,55314.9,2024-09-09 14:30:00,54761.751000000004,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999957
2024-09-09 16:00:00,55893.6,2024-09-09 19:45:00,57011.472,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000058
2024-09-09 21:00:00,57482.1,2024-09-10 00:00:00,56907.278999999995,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000062
2024-09-10 07:15:00,57075.0,2024-09-10 14:15:00,56504.25,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2024-09-10 18:00:00,57390.0,2024-09-11 01:30:00,56816.1,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000024
2024-09-14 05:30:00,60115.0,2024-09-14 11:30:00,59634.08,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999997
2024-09-14 11:45:00,59670.1,2024-09-15 11:45:00,59975.3,Time Stop,conservative,BB 하단 + RSI 과매도,0.5114789484180592
2024-09-15 13:00:00,60149.5,2024-09-15 21:00:00,59548.005,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000044
2024-09-18 10:15:00,59662.1,2024-09-18 16:00:00,59184.803199999995,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000063
2024-09-20 08:30:00,63237.1,2024-09-20 13:30:00,62731.203199999996,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000037
2024-09-20 13:45:00,62828.9,2024-09-20 14:30:00,63457.189,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999953
2024-09-21 02:00:00,62824.6,2024-09-21 23:45:00,63452.846,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999988
2024-09-25 07:15:00,63797.3,2024-09-25 13:30:00,63286.9216,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000023
2024-09-28 09:15:00,65500.1,2024-09-29 09:15:00,65576.0,Time Stop,conservative,BB 하단 + RSI 과매도,0.11587768568292484
2024-09-29 13:30:00,65799.1,2024-09-30 00:30:00,65141.109000000004,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000027
2024-09-30 10:15:00,63578.6,2024-09-30 23:30:00,62942.814,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000002
2024-09-30 23:45:00,63276.8,2024-10-01 13:30:00,62644.032,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000058
2024-10-01 13:45:00,62834.8,2024-10-01 15:00:00,62332.121600000006,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999954
2024-10-01 15:15:00,62357.0,2024-10-01 16:45:00,61858.144,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999997
2024-10-02 12:15:00,60979.3,2024-10-02 14:15:00,61589.093,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999963
2024-10-02 15:15:00,61694.0,2024-10-02 18:00:00,61077.06,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000038
2024-10-02 19:00:00,60817.8,2024-10-02 19:15:00,60331.257600000004,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999974
2024-10-02 19:45:00,60169.5,2024-10-02 20:30:00,60771.195,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999996
2024-10-03 08:30:00,60362.9,2024-10-03 10:45:00,60966.529,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000013
2024-10-05 18:15:00,61890.0,2024-10-06 14:30:00,62508.9,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000022
2024-10-06 19:15:00,62888.0,2024-10-06 21:45:00,62259.12,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999959
2024-10-06 22:00:00,62460.7,2024-10-07 00:45:00,63397.61049999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999853
2024-10-07 10:30:00,63000.1,2024-10-07 14:00:00,63630.101,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2024-10-07 19:00:00,63324.0,2024-10-07 22:45:00,62690.76,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999967
2024-10-08 13:30:00,62802.9,2024-10-08 14:30:00,62174.871,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2024-10-08 19:15:00,62067.1,2024-10-09 18:00:00,61446.429,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000033
2024-10-09 21:00:00,60611.2,2024-10-10 11:30:00,61217.312,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000018
2024-10-10 14:45:00,60568.9,2024-10-10 17:00:00,60084.3488,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000028
2024-10-10 18:30:00,59215.9,2024-10-10 20:00:00,59808.059,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999993
2024-10-11 01:45:00,60547.4,2024-10-11 13:45:00,61758.348000000005,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000067
2024-10-11 15:00:00,62198.1,2024-10-12 15:00:00,63442.062,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999993
2024-10-14 03:15:00,63301.2,2024-10-14 07:45:00,64567.223999999995,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999962
2024-10-14 08:15:00,64592.0,2024-10-14 14:15:00,65883.84,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999944
2024-10-14 22:30:00,66179.2,2024-10-15 03:30:00,65517.407999999996,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000002
2024-10-15 04:00:00,65505.2,2024-10-15 13:30:00,66160.252,TP,conservative,BB 하단 + RSI 과매도,0.999999999999994
2024-10-15 21:45:00,66414.5,2024-10-15 23:30:00,67078.645,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2024-10-16 01:15:00,67470.1,2024-10-16 07:00:00,66795.399,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000013
2024-10-16 10:00:00,67617.7,2024-10-17 10:00:00,67187.2,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.6366676180940789
2024-10-17 10:45:00,67192.2,2024-10-18 01:45:00,68200.08299999998,TP,momentum,BB 찢고 큰 양봉,1.499999999999981
2024-10-18 13:30:00,68169.8,2024-10-19 13:30:00,68107.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.09080267215102394
2024-10-19 21:15:00,68322.9,2024-10-20 21:15:00,68686.1,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.5315933603521099
2024-10-20 22:15:00,69113.2,2024-10-21 08:45:00,68422.068,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999969
2024-10-21 09:00:00,68424.0,2024-10-21 13:15:00,67876.608,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000105
2024-10-21 14:00:00,67362.4,2024-10-22 00:30:00,66823.5008,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999998
2024-10-22 00:45:00,67135.4,2024-10-22 22:45:00,67806.754,TP,conservative,BB 하단 + RSI 과매도,1.00000000000001
2024-10-23 13:45:00,66787.3,2024-10-23 15:15:00,66119.427,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000102
2024-10-24 09:00:00,66919.1,2024-10-24 12:45:00,67588.29100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000093
2024-10-24 13:30:00,67824.6,2024-10-25 13:30:00,67754.3,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.10364970821796649
2024-10-25 13:45:00,68326.2,2024-10-25 15:45:00,67642.938,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2024-10-25 18:00:00,66942.7,2024-10-25 23:00:00,66407.1584,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999954
2024-10-25 23:15:00,65800.7,2024-10-25 23:45:00,66458.707,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999967
2024-10-31 15:00:00,70795.5,2024-10-31 18:30:00,70229.136,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000019
2024-11-01 02:15:00,69410.4,2024-11-01 10:30:00,70104.504,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000095
2024-11-01 10:45:00,70008.7,2024-11-01 14:00:00,71408.874,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999987
2024-11-03 02:45:00,68202.2,2024-11-03 14:15:00,67656.5824,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999967
2024-11-03 14:30:00,67705.5,2024-11-03 16:00:00,68382.55500000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000011
2024-11-03 20:45:00,68952.5,2024-11-04 00:30:00,68262.975,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999916
2024-11-04 00:45:00,68697.8,2024-11-04 16:30:00,68010.822,SL,momentum,BB 찢고 큰 양봉,-1.000000000000004
2024-11-04 17:15:00,67788.1,2024-11-04 21:15:00,67110.21900000001,SL,momentum,BB 찢고 큰 양봉,-0.999999999999991
2024-11-07 00:30:00,75258.3,2024-11-07 01:30:00,76010.883,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999983
2024-11-07 04:45:00,74774.1,2024-11-07 15:30:00,75521.841,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999926
