type,trendline_H1,trendline_H2,trendline_H3,breakout_time,breakout_price,breakout_pct,trendline_L1,trendline_L2,trendline_L3
상승추세선 하향돌파 (하락),,,,2024-09-04 13:30:00,56260.0,-0.29065645824471853,55501.0,56130.0,56424.0
상승추세선 하향돌파 (하락),,,,2024-09-10 03:00:00,56565.2,-0.06183723732424974,54560.3,54760.0,56600.2
상승추세선 하향돌파 (하락),,,,2024-09-12 12:30:00,57685.3,-0.20051486820341827,55530.1,57182.5,57801.2
상승추세선 하향돌파 (하락),,,,2024-09-13 03:45:00,57800.0,-0.06172658064136354,57306.6,57645.6,57835.7
상승추세선 하향돌파 (하락),,,,2024-09-18 09:30:00,59815.3,-0.03292387398679216,58838.5,59531.2,59835.0
상승추세선 하향돌파 (하락),,,,2024-09-20 01:00:00,62562.5,-0.09182369849888214,59447.4,61782.2,62620.0
상승추세선 하향돌파 (하락),,,,2024-09-22 01:45:00,62962.0,-0.08331415785255775,62712.8,62935.6,63014.5
상승추세선 하향돌파 (하락),,,,2024-09-28 08:00:00,65587.4,-0.09322361786848712,65284.0,65483.6,65648.6
상승추세선 하향돌파 (하락),,,,2024-10-05 02:30:00,61938.0,-0.016142571188738943,60414.0,60753.9,61948.0
상승추세선 하향돌파 (하락),,,,2024-10-07 09:15:00,63089.0,-0.27141653506837116,61791.3,62253.8,63260.7
상승추세선 하향돌파 (하락),,,,2024-10-09 12:30:00,61751.0,-0.4346942789976211,61836.0,61952.7,62020.6
상승추세선 하향돌파 (하락),,,,2024-10-10 13:45:00,60528.1,-0.1038107969830527,60266.0,60339.0,60591.0
상승추세선 하향돌파 (하락),,,,2024-10-13 01:15:00,62808.0,-0.11720421044595977,62306.4,62460.5,62881.7
상승추세선 하향돌파 (하락),,,,2024-10-15 03:15:00,65584.2,-0.10022848438690467,64611.5,65543.9,65650.0
상승추세선 하향돌파 (하락),,,,2024-10-17 01:30:00,67357.0,-0.15519917227107694,66750.0,67085.3,67461.7
상승추세선 하향돌파 (하락),,,,2024-10-19 10:30:00,68256.0,-0.024021420076039777,67621.6,68100.0,68272.4
상승추세선 하향돌파 (하락),,,,2024-10-21 07:30:00,68570.2,-0.04344023323615585,68074.9,68177.5,68600.0
상승추세선 하향돌파 (하락),,,,2024-10-30 11:45:00,71930.0,-0.25570482455652993,71887.1,72028.6,72114.4
상승추세선 하향돌파 (하락),,,,2024-10-31 12:15:00,72000.0,-0.2079002079002079,71644.1,72056.5,72150.0
상승추세선 하향돌파 (하락),,,,2024-11-04 14:30:00,68233.9,-0.2986631754441719,67644.0,68200.0,68438.3
상승추세선 하향돌파 (하락),,,,2024-11-08 14:30:00,75695.9,-0.0093787564561587,75500.0,75610.0,75703.0
상승추세선 하향돌파 (하락),,,,2024-11-12 13:30:00,85250.0,-0.24362787889283546,80490.5,81463.7,85458.2
상승추세선 하향돌파 (하락),,,,2024-11-14 14:45:00,88711.0,-0.505820865391086,86113.6,87968.8,89162.0
상승추세선 하향돌파 (하락),,,,2024-11-16 11:30:00,91074.4,-0.02810098792536314,87768.1,90935.5,91100.0
상승추세선 하향돌파 (하락),,,,2024-11-19 13:45:00,91074.9,-0.18313934372329171,89721.0,90303.7,91242.0
상승추세선 하향돌파 (하락),,,,2024-11-21 14:30:00,96550.0,-0.23693083128313897,93781.2,94032.0,96779.3
상승추세선 하향돌파 (하락),,,,2024-11-24 09:15:00,97912.0,-0.0449181265057781,97185.9,97412.9,97956.0
상승추세선 하향돌파 (하락),,,,2024-11-25 13:00:00,97322.1,-0.5007570653468426,95800.3,96938.6,97811.9
상승추세선 하향돌파 (하락),,,,2024-11-28 02:45:00,95686.1,-0.09501227328870887,92419.9,92889.0,95777.1
상승추세선 하향돌파 (하락),,,,2024-11-30 01:00:00,96825.8,-0.08740023010922149,94770.4,95669.8,96910.5
상승추세선 하향돌파 (하락),,,,2024-12-03 07:15:00,95385.2,-0.07061096292820597,94455.0,95147.4,95452.6
상승추세선 하향돌파 (하락),,,,2024-12-05 15:30:00,101267.1,-0.14741176493788982,94638.0,97966.7,101416.6
상승추세선 하향돌파 (하락),,,,2024-12-05 15:15:00,101577.9,-0.7856826814791313,97966.7,101416.6,102382.3
상승추세선 하향돌파 (하락),,,,2024-12-07 05:45:00,98883.4,-0.1947991650887598,90530.0,97517.5,99076.4
상승추세선 하향돌파 (하락),,,,2024-12-08 05:00:00,99615.0,-0.038834483817456945,98883.4,99063.5,99653.7
상승추세선 하향돌파 (하락),,,,2024-12-09 00:30:00,99312.5,-0.2125115550018086,98729.1,99406.1,99524.0
상승추세선 하향돌파 (하락),,,,2024-12-12 11:00:00,100219.0,-0.1529303345039727,97212.0,99605.2,100372.5
상승추세선 하향돌파 (하락),,,,2024-12-12 11:00:00,100219.0,-0.20671814041300393,99605.2,100372.5,100426.6
상승추세선 하향돌파 (하락),,,,2024-12-14 08:30:00,101549.3,-0.016245625988275583,99630.2,101038.1,101565.8
상승추세선 하향돌파 (하락),,,,2024-12-16 11:30:00,104077.9,-0.06922707633221874,101470.1,102600.0,104150.0
상승추세선 하향돌파 (하락),,,,2024-12-17 15:15:00,105907.3,-0.42974905137432384,103304.3,105476.5,106364.4
상승추세선 하향돌파 (하락),,,,2024-12-17 15:15:00,105907.3,-0.5868631638232437,105476.5,106364.4,106532.5
상승추세선 하향돌파 (하락),,,,2024-12-25 12:00:00,97562.6,-0.1284701002476248,93800.0,97198.6,97688.1
상승추세선 하향돌파 (하락),,,,2024-12-25 11:45:00,97750.0,-0.009206313485203408,97198.6,97688.1,97759.0
상승추세선 하향돌파 (하락),,,,2024-12-26 04:30:00,98185.0,-0.15467204137604812,97562.6,98101.5,98337.1
상승추세선 하향돌파 (하락),,,,2024-12-29 12:30:00,94840.3,-0.06217116459236264,94266.8,94758.0,94899.3
상승추세선 하향돌파 (하락),,,,2025-01-01 08:15:00,93250.5,-0.08486044635308705,91981.4,93138.2,93329.7
상승추세선 하향돌파 (하락),,,,2025-01-01 08:15:00,93250.5,-0.23792992407424418,93138.2,93329.7,93472.9
상승추세선 하향돌파 (하락),,,,2025-01-03 01:15:00,96605.3,-0.013455008005729765,94339.9,95889.7,96618.3
상승추세선 하향돌파 (하락),,,,2025-01-06 14:15:00,98612.2,-0.06789678067921101,97536.7,97861.0,98679.2
상승추세선 하향돌파 (하락),,,,2025-01-11 17:15:00,93888.3,-0.09863695853416869,92161.2,93800.0,93981.0
상승추세선 하향돌파 (하락),,,,2025-01-11 17:00:00,94009.1,-0.2648031428398559,93800.0,93981.0,94258.7
상승추세선 하향돌파 (하락),,,,2025-01-13 06:30:00,93787.4,-0.08629102019422938,93660.0,93740.0,93868.4
상승추세선 하향돌파 (하락),,,,2025-01-14 16:00:00,95609.9,-0.10677855777901815,89100.0,94714.4,95712.1
상승추세선 하향돌파 (하락),,,,2025-01-16 08:30:00,98921.7,-0.20992678286449262,96469.6,98555.9,99129.8
상승추세선 하향돌파 (하락),,,,2025-01-18 03:30:00,103008.0,-0.9786015034702863,97291.0,99331.0,104026.0
상승추세선 하향돌파 (하락),,,,2025-01-19 09:00:00,103833.6,-0.1320561811045094,103107.3,103734.2,103970.9
상승추세선 하향돌파 (하락),,,,2025-01-19 09:00:00,103833.6,-0.3781144551784135,103734.2,103970.9,104227.7
상승추세선 하향돌파 (하락),,,,2025-01-22 04:30:00,105251.7,-0.0746224021008255,101073.9,102777.1,105330.3
상승추세선 하향돌파 (하락),,,,2025-01-24 23:00:00,104386.7,-0.22519099656574726,102147.3,102691.8,104622.3
상승추세선 하향돌파 (하락),,,,2025-01-26 09:30:00,104400.0,-0.06403942301340826,104036.9,104380.2,104466.9
상승추세선 하향돌파 (하락),,,,2025-01-28 14:00:00,101767.0,-0.5430857473463827,98793.3,101280.0,102322.7
상승추세선 하향돌파 (하락),,,,2025-01-30 14:00:00,104628.0,-0.14220678202277215,101335.9,103235.0,104777.0
상승추세선 하향돌파 (하락),,,,2025-01-30 23:45:00,104633.0,-0.0957670578507532,104628.0,104711.0,104733.3
상승추세선 하향돌파 (하락),,,,2025-02-04 20:00:00,98072.3,-0.17934116042483814,94091.0,97800.0,98248.5
상승추세선 하향돌파 (하락),,,,2025-02-05 18:00:00,96768.2,-0.4540703798801854,96086.1,97094.2,97209.6
상승추세선 하향돌파 (하락),,,,2025-02-07 17:15:00,97000.0,-0.14319671481412305,95631.8,96532.6,97139.1
상승추세선 하향돌파 (하락),,,,2025-02-08 15:30:00,95635.8,-0.19161046719139474,95556.5,95723.8,95819.4
상승추세선 하향돌파 (하락),,,,2025-02-09 10:00:00,96600.4,-0.13088382767997128,96302.0,96314.4,96727.0
상승추세선 하향돌파 (하락),,,,2025-02-15 17:15:00,97304.9,-0.0668583752695962,96639.0,97258.1,97370.0
상승추세선 하향돌파 (하락),,,,2025-02-19 19:00:00,95370.0,-0.13612565445026178,95008.6,95018.5,95500.0
상승추세선 하향돌파 (하락),,,,2025-02-21 15:15:00,97563.0,-0.5085573674533452,96758.0,97954.0,98061.7
상승추세선 하향돌파 (하락),,,,2025-02-23 05:15:00,96260.9,-0.09444546500899309,96152.7,96344.2,96351.9
상승추세선 하향돌파 (하락),,,,2025-02-26 08:00:00,88073.5,-0.0659241407168437,86055.5,86515.7,88131.6
상승추세선 하향돌파 (하락),,,,2025-03-01 11:00:00,84489.1,-0.2088207885346856,83168.4,83760.9,84665.9
상승추세선 하향돌파 (하락),,,,2025-03-02 13:15:00,85573.7,-0.046721494340274984,84280.0,85486.9,85613.7
상승추세선 하향돌파 (하락),,,,2025-03-12 02:30:00,82206.1,-0.3789439497423582,76545.0,79000.0,82518.8
상승추세선 하향돌파 (하락),,,,2025-03-15 07:15:00,83911.7,-0.00989037178265361,82585.4,83702.0,83920.0
상승추세선 하향돌파 (하락),,,,2025-03-20 10:15:00,84746.4,-0.7258158986013236,82475.5,83505.9,85366.0
상승추세선 하향돌파 (하락),,,,2025-03-21 06:00:00,84168.0,-0.06482820525607833,83605.8,83880.0,84222.6
상승추세선 하향돌파 (하락),,,,2025-03-22 13:15:00,84025.0,-0.06398759259171503,83136.3,83950.8,84078.8
상승추세선 하향돌파 (하락),,,,2025-03-25 22:15:00,87205.8,-0.35900365630712644,86302.0,86872.8,87520.0
상승추세선 하향돌파 (하락),,,,2025-03-27 10:45:00,87070.0,-0.150571149742037,85800.1,86518.6,87201.3
상승추세선 하향돌파 (하락),,,,2025-03-30 13:30:00,82513.5,-0.361658193761849,81602.9,82221.3,82813.0
상승추세선 하향돌파 (하락),,,,2025-04-01 14:00:00,82601.4,-0.30126371437883165,81600.0,82213.1,82851.0
상승추세선 하향돌파 (하락),,,,2025-04-05 00:30:00,83374.6,-0.09885318325223377,81605.0,81800.0,83457.1
상승추세선 하향돌파 (하락),,,,2025-04-08 14:45:00,78427.0,-0.44454486831214757,77976.0,78738.9,78777.2
상승추세선 하향돌파 (하락),,,,2025-04-10 07:30:00,81255.5,-0.2275272345065408,74565.9,75742.3,81440.8
상승추세선 하향돌파 (하락),,,,2025-04-13 11:45:00,84147.0,-0.11360034756720415,82753.3,83260.1,84242.7
상승추세선 하향돌파 (하락),,,,2025-04-15 14:15:00,84764.5,-0.6595778842175984,83639.4,84300.9,85327.3
상승추세선 하향돌파 (하락),,,,2025-04-16 17:45:00,83242.7,-0.25642039524687654,83055.0,83075.3,83456.7
상승추세선 하향돌파 (하락),,,,2025-04-18 04:00:00,84602.2,-0.08621178337931296,83677.4,84452.8,84675.2
상승추세선 하향돌파 (하락),,,,2025-04-19 15:45:00,85041.6,-0.06862514688600961,84250.0,84290.0,85100.0
상승추세선 하향돌파 (하락),,,,2025-04-25 02:45:00,92828.6,-0.18322777664275333,91631.5,92613.3,92999.0
상승추세선 하향돌파 (하락),,,,2025-04-26 05:15:00,94264.1,-0.1503082431201345,92775.6,94329.6,94406.0
상승추세선 하향돌파 (하락),,,,2025-04-26 04:30:00,94500.0,-0.010580890911014709,94329.6,94406.0,94510.0
상승추세선 하향돌파 (하락),,,,2025-04-29 21:15:00,94280.7,-0.19700042766348158,93381.9,94146.8,94466.8
상승추세선 하향돌파 (하락),,,,2025-04-29 21:00:00,94576.7,-0.026109550175787134,94146.8,94466.8,94601.4
상승추세선 하향돌파 (하락),,,,2025-05-01 23:00:00,96140.1,-0.09996228034535523,93923.2,95772.0,96236.3
상승추세선 하향돌파 (하락),,,,2025-05-03 01:15:00,96456.8,-0.04487041982340216,96132.9,96306.9,96500.1
상승추세선 하향돌파 (하락),,,,2025-05-06 08:15:00,93959.2,-0.011493029690329797,93543.9,93801.0,93970.0
상승추세선 하향돌파 (하락),,,,2025-05-07 13:15:00,96670.5,-0.11334963143287272,94401.9,96157.1,96780.2
상승추세선 하향돌파 (하락),,,,2025-05-09 14:30:00,102354.0,-0.02373549863594425,99055.0,102314.2,102378.3
상승추세선 하향돌파 (하락),,,,2025-05-10 15:30:00,103110.6,-0.21049453149724032,102264.1,102692.2,103328.1
상승추세선 하향돌파 (하락),,,,2025-05-14 07:15:00,103335.2,-0.06266924564797187,101380.0,102745.0,103400.0
상승추세선 하향돌파 (하락),,,,2025-05-16 07:45:00,103653.1,-0.1011006380230866,101333.0,102500.0,103758.0
상승추세선 하향돌파 (하락),,,,2025-05-18 20:00:00,103228.0,-0.4231831436710121,102725.0,102852.8,103666.7
상승추세선 하향돌파 (하락),,,,2025-05-20 12:15:00,104742.2,-0.06249540825721774,102100.0,104573.1,104807.7
상승추세선 하향돌파 (하락),,,,2025-05-21 09:15:00,106102.9,-0.031186402351705188,104125.4,105888.0,106136.0
상승추세선 하향돌파 (하락),,,,2025-05-23 04:15:00,110653.6,-0.02674299261314388,110218.4,110495.3,110683.2
상승추세선 하향돌파 (하락),,,,2025-05-24 22:15:00,108312.5,-0.14474114843343058,106755.0,107506.1,108469.5
상승추세선 하향돌파 (하락),,,,2025-05-26 13:45:00,109423.3,-0.07524722457369268,106538.4,107106.5,109505.7
상승추세선 하향돌파 (하락),,,,2025-06-01 01:30:00,104103.6,-0.12903151534803492,103036.8,103246.0,104238.1
상승추세선 하향돌파 (하락),,,,2025-06-02 09:45:00,104423.1,-0.0756921863845845,103719.7,104302.4,104502.2
상승추세선 하향돌파 (하락),,,,2025-06-03 08:00:00,104936.7,-0.1190727743099831,103606.4,103985.6,105061.8
상승추세선 하향돌파 (하락),,,,2025-06-04 11:30:00,105125.1,-0.07119771863117318,104971.9,105052.5,105200.0
상승추세선 하향돌파 (하락),,,,2025-06-07 00:15:00,103811.0,-0.19324693304618698,100350.0,103463.9,104012.0
상승추세선 하향돌파 (하락),,,,2025-06-08 08:45:00,105311.2,-0.02734004176951102,104645.4,105220.7,105340.0
상승추세선 하향돌파 (하락),,,,2025-06-10 13:30:00,108910.0,-0.0972334336244221,105264.1,106835.4,109016.0
상승추세선 하향돌파 (하락),,,,2025-06-14 12:30:00,104672.0,-0.04917711879377599,104057.2,104590.9,104723.5
상승추세선 하향돌파 (하락),,,,2025-06-19 13:15:00,104527.8,-0.028883490502876003,103422.3,104394.9,104558.0
상승추세선 하향돌파 (하락),,,,2025-06-21 15:30:00,103235.0,-0.02614708217931088,102260.0,102913.2,103262.0
상승추세선 하향돌파 (하락),,,,2025-06-26 09:00:00,107216.0,-0.21508258482546833,106672.8,107005.4,107447.1
상승추세선 하향돌파 (하락),,,,2025-06-28 13:15:00,107125.0,-0.07192023290589067,106388.0,106761.0,107202.1
상승추세선 하향돌파 (하락),,,,2025-06-29 21:00:00,107171.2,-0.047378336535415226,107100.0,107113.8,107222.0
상승추세선 하향돌파 (하락),,,,2025-07-05 16:30:00,107820.8,-0.08358740072837531,107685.9,107809.9,107911.0
상승추세선 하향돌파 (하락),,,,2025-07-07 07:00:00,108573.5,-0.035447280226862596,107762.6,108225.7,108612.0
상승추세선 하향돌파 (하락),,,,2025-07-09 02:45:00,108540.5,-0.02440889036263321,107369.7,108029.9,108567.0
상승추세선 하향돌파 (하락),,,,2025-07-10 10:45:00,110825.0,-0.03436670993324724,108447.8,110832.8,110863.1
상승추세선 하향돌파 (하락),,,,2025-07-12 12:30:00,117380.4,-0.06453469463510901,116600.8,117101.9,117456.2
상승추세선 하향돌파 (하락),,,,2025-07-15 00:30:00,119050.7,-0.1523914640651342,117653.1,118168.2,119232.4
상승추세선 하향돌파 (하락),,,,2025-07-15 00:30:00,119050.7,-0.37731712378747123,118168.2,119232.4,119501.6
상승추세선 하향돌파 (하락),,,,2025-07-16 22:45:00,118571.0,-0.20645315499641287,117031.0,118127.9,118816.3
상승추세선 하향돌파 (하락),,,,2025-07-18 08:30:00,118444.0,-0.4908080606108444,117449.9,118423.5,119028.2
상승추세선 하향돌파 (하락),,,,2025-07-18 07:15:00,119681.1,-0.08465343434975407,118423.5,119028.2,119782.5
상승추세선 하향돌파 (하락),,,,2025-07-23 12:45:00,117828.4,-0.018328383538401206,116562.6,117601.2,117850.0
상승추세선 하향돌파 (하락),,,,2025-07-24 06:45:00,117341.8,-0.013548322777281917,117300.0,117309.4,117357.7
상승추세선 하향돌파 (하락),,,,2025-07-27 00:00:00,117807.6,-0.01366448346129961,117150.0,117307.9,117823.7
상승추세선 하향돌파 (하락),,,,2025-07-26 23:45:00,117857.5,-0.013658698809577225,117307.9,117823.7,117873.6
상승추세선 하향돌파 (하락),,,,2025-07-28 07:00:00,118863.7,-0.07255149222362582,117876.8,118730.8,118950.0
상승추세선 하향돌파 (하락),,,,2025-07-29 14:00:00,117952.0,-0.14045288648036766,117401.5,117434.0,118117.9
상승추세선 하향돌파 (하락),,,,2025-07-30 11:45:00,117266.4,-0.3202057749243361,117055.6,117371.4,117643.1
상승추세선 하향돌파 (하락),,,,2025-08-04 13:30:00,114061.7,-0.03461839139290384,113531.5,114000.5,114101.2
상승추세선 하향돌파 (하락),,,,2025-08-06 13:30:00,113522.0,-0.1315193342218586,113207.5,113300.2,113671.5
상승추세선 하향돌파 (하락),,,,2025-08-08 10:45:00,116264.2,-0.06068691397587465,114218.0,115555.1,116334.8
상승추세선 하향돌파 (하락),,,,2025-08-11 18:00:00,119219.8,-0.1012228864275887,117910.0,118049.4,119340.6
상승추세선 하향돌파 (하락),,,,2025-08-14 10:30:00,121111.0,-0.20073404716426557,118900.5,120115.8,121354.6
상승추세선 하향돌파 (하락),,,,2025-08-15 12:30:00,118431.5,-0.14207419898819562,117241.3,117977.9,118600.0
상승추세선 하향돌파 (하락),,,,2025-08-16 10:00:00,117129.4,-0.08922326287596245,116719.3,116780.1,117234.0
상승추세선 하향돌파 (하락),,,,2025-08-19 00:15:00,115851.0,-0.06357575219085931,114577.7,114719.6,115924.7
상승추세선 하향돌파 (하락),,,,2025-08-31 09:45:00,108389.5,-0.060393711677654324,108176.0,108436.9,108455.0
상승추세선 하향돌파 (하락),,,,2025-09-01 20:45:00,108237.1,-0.10512131867725649,107202.0,108150.0,108351.0
상승추세선 하향돌파 (하락),,,,2025-09-04 02:15:00,111333.0,-0.19166842975325415,110476.8,110985.9,111546.8
상승추세선 하향돌파 (하락),,,,2025-09-06 09:15:00,110630.0,-0.014821991497232788,110155.0,110282.7,110646.4
상승추세선 하향돌파 (하락),,,,2025-09-07 17:15:00,110850.4,-0.12973627498324242,109888.0,110416.9,110994.4
상승추세선 하향돌파 (하락),,,,2025-09-09 00:15:00,111557.2,-0.24626092928180932,110555.3,110844.0,111832.6
상승추세선 하향돌파 (하락),,,,2025-09-11 12:30:00,113242.0,-0.4116608814872256,113100.0,113608.1,113710.1
상승추세선 하향돌파 (하락),,,,2025-09-16 13:45:00,114688.0,-0.17981698008436064,114316.3,114888.0,114894.6
상승추세선 하향돌파 (하락),,,,2025-09-18 22:45:00,116998.9,-0.07080519773355785,116859.0,116920.0,117081.8
상승추세선 하향돌파 (하락),,,,2025-09-20 23:30:00,115558.2,-0.06226746991702859,115360.0,115606.0,115630.2
상승추세선 하향돌파 (하락),,,,2025-09-22 17:00:00,112175.5,-0.11708976288209996,111500.0,112111.2,112307.0
상승추세선 하향돌파 (하락),,,,2025-09-24 22:45:00,113203.0,-0.012718893032337945,112330.3,112750.1,113217.4
상승추세선 하향돌파 (하락),,,,2025-09-27 08:00:00,109200.3,-0.05610388279139506,108700.0,108951.5,109261.6
상승추세선 하향돌파 (하락),,,,2025-09-28 06:15:00,109206.2,-0.05930210211309763,108988.0,109113.9,109271.0
상승추세선 하향돌파 (하락),,,,2025-09-30 05:15:00,113877.0,-0.07028960898443871,111864.0,113409.4,113957.1
상승추세선 하향돌파 (하락),,,,2025-10-02 15:00:00,118445.0,-0.03274709285151464,116678.7,118202.7,118483.8
상승추세선 하향돌파 (하락),,,,2025-10-04 00:30:00,121925.1,-0.007299030623119211,119160.0,119805.0,121934.0
상승추세선 하향돌파 (하락),,,,2025-10-05 16:45:00,122104.0,-0.2920913232463677,121472.9,122082.6,122461.7
상승추세선 하향돌파 (하락),,,,2025-10-06 07:45:00,123230.0,-0.017768488761628974,122104.0,122418.7,123251.9
